# Constructed from biom file
#OTU ID	SRR34584690	SRR34584691	SRR34584692	SRR34584693	SRR34584694	SRR34584695	SRR34584696	SRR34584697	SRR34584698	SRR34584699	SRR34584700	SRR34584701
88879da057460d4c08d4be236c8687c7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
53f2848fec601f1c48747ed686c0cc91	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0
27ce47cbc5c2d80d3272dec29e84ced1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0
302a7e15ade2840cf9352bb080609559	67.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2036.0	0.0	0.0
6ee6b8c79d164eb0246e0ab177dc16fb	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
d0fb2ef30cba273a5f97f4156c89c824	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
451ab32ccd2be3bae027de58f0abdc14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
771e8de3dd6e28852a9e74885da5c1ad	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.0	0.0	0.0
029d820457a3ff237d4bfcc52866f5eb	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
cf6cc6498b61cf7ed1a0e97ac3c5ac7d	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
82e89a0fa76e09b703d1d2c9781b24e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
563ad58f064521ed2c802dac6987a8f1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	0.0	0.0
c2b3d2f26355538a86318e80a30b72a7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61.0	0.0	0.0
645545d99d91f20d360ff640a70bb1cc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
619e5fadbf9ced06b62f4b6d4086c069	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	463.0	0.0	0.0
980cc9fc99965c8bc904e00c7177ed88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66.0	0.0	0.0
4befa48d5ef5591424420baa88e6d0fb	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
75d2c85fbed28e584a7624539916cbab	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	195.0	0.0	0.0
ae1b2ff1359a6d4c32a187d8a042e07e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
882aea08c7465e367b04a38a12b1ac2d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
b869773fd0f3fa8fa2484e37a152c6f3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	249.0	0.0	0.0
4adebb4aa4adcd0e31edfc2033305ee0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0
531d6782467545848f7e5972496b9894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0
28ba180ccd668cd44d1f8238f5a9628e	162.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2890.0	0.0	0.0
9fb238496431e4469ec026cb6e05badf	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	58.0	0.0	0.0
da1c6f1591cdc21517f3e8824a89666f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0
0cf3b17931f679da199d09929a6c773a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
b09b1b0128f929331904bc58ecb5a1d0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0
9e9c53449b44b918f2fa2dae25041af5	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	627.0	0.0	0.0
6ffa30f2ea5889bda4b7081c4ca70467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
2158006427ed9bb9d1da1ad3b47af5d9	1602.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2042.0	0.0	0.0
39e64edda62939d4965977807f0aeea1	139.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d5bad2fc91b7c535f473234b2a2a6427	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d305d7af3c682a368f947e62f4f1ab8f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
efd54efe4ebb74f6da338300e34764a2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0
d77cb039f23851cca77c489a603e2911	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	279.0	0.0	0.0
20c9df8821820b14c78fdd2934e449f5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0
49f50f991c60ffcefd31b2c10a936916	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
486f11c2e0c618a3eefa3a5adccc3823	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	170.0	0.0	0.0
e65508b34c85ebf584d1c01c6aee7b8a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	113.0	0.0	0.0
586809e58138df1455e2bfc1ef5773df	97.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	241.0	0.0	0.0
070b8bdaa3f5c932081922e16e925da4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0
66368813889c5d2674359caafc69e01c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109.0	0.0	0.0
6e7a6c8bec76c3e64ba383af52d04892	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dcb3d58b68eb377e347c73a4cd4e6413	674.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1296.0	0.0	0.0
28f9dfdd1e9c8f2af46b8f82f4abbb01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
198007be72dbb11db3960c47ebee8867	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7e3010aef595dc69ccebe761d36c5e07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
d70264796f0cd47709f69ec0741e6c13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
33e303cb18419614d6fd643d540d36e9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0
9ad1a75e32cb83a389aa2a6943534ffa	192.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	244.0	0.0	0.0
9affd65230a186ea0f0b25ea8eb91b14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	67.0	0.0	0.0
47d54e571ad251036eebf7023f8efec8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0
0652349f78192271fd2ef965342f9581	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5169abb80dc312dcf5fe354964696a3e	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a2802ff6469d37c9cf3c7ef8f95394b4	0.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3dcb237305c58963a6a65487acaced0b	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2e08e21fd4779484c6f60d377a6dbc9b	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
75adf093fcc7e3543d0ba3cd23b05eed	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f558f517699ef75351fd4b4d1189dde7	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ba8431d10132464cfac5a58a1d7c7d21	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0275827b336b005bf34be1d26cebab72	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b8b3a3ebb7f3bf05ea2fc06496c824db	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62a1ae3cf0f439b1a479371142ca6f68	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e832a42ab0c1db78805e67b3855eea03	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d5346a7d4151630f7db6e660a79331ba	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c1c2b3e26a50d7011ac05fe1fb89a22f	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8d17e711e75ff90634fca9faabcce40d	0.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fe8a3aaca197f18ab93ba36f5899bbc8	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
09475fe3c9dfbca6b4944ca8ecdaa5ee	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e2ee1b1d57912c95fba8088ee3a8e619	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8362e6c6675a52ffaa9c955fedd2de17	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a0d7244a7e3e8b01a33d648971ca104b	0.0	0.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f86b4db1491a651c6512d2e3e4cb38c4	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a9a9ba90f8cc07dbe1f898a29ea973b8	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b7071625ba104306ba536415a4565681	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
de61f382426a12e31aed06fa18a9ea78	0.0	0.0	1896.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8acdaf999439a3cdc3aaa39f619b0250	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
697b862442b5870e494d8696eef7b7aa	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c4dff8c16042afbc6c38f797463ecfb0	0.0	0.0	95.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
078cfb32550d86a73104b01de7620491	0.0	0.0	96.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
93eaa048b813fe78ae74fc978312e943	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71432fddf942edc8ab451917b6f1c719	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e4fdb0794be4ace2899dc7c7f039e5b6	0.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d29dec5198a05476cde6d47ab932a542	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
87ffeffe9123151cdbff4177f4f860e2	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e0221b2fd4bcf2c34693053e1ddc76d9	0.0	0.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28ffbf9e3d65efd5b1d01f43ae7219e1	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9cbf8a71f7fb7869dc98197ffdf8bab4	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a3124da05b963e66e5e29a7846514b09	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fe5b94ff0bb121ffcaf7288e6a2fd098	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3ffcaaf14035929848d9e5e025647ddf	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0e4e2f242d33ba35bb3e2358b436153f	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
90ee5fb2ebc5802bd5c3a7579c6dafa6	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5d1869335886cbb40780ce30e96dc5ca	0.0	0.0	126.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
df1926aac99fbc0e3eb42158bbd84a5a	0.0	0.0	10607.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48ffe733b1c04ca1f4f3e17dafcfa5bb	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8c71eea803ebd6f8f981d602239ba000	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6ecd3f08c3c1e0eef293b50a554964fa	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
87737ac3c965247dec810f3deaea6d5c	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
647eacd40a71cf437ed125f8d1aa7c9c	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3842b9184f190391b99e1c31828f593a	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
db0a4c6ad4855846747159eacea2de7a	0.0	0.0	0.0	176.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f401314ffe795ed6f56faef365e80dd5	0.0	0.0	0.0	805.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
83986f2b020f9456f30ec967a1010c36	0.0	0.0	0.0	92.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4437dec1b24425dbb11cf6ca386b90a1	0.0	0.0	0.0	328.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35ce3cf2ed2ad9d1775152046d20217a	0.0	0.0	0.0	583.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a88cc7e1faf7ac7368b975b0d4398462	0.0	0.0	0.0	310.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3dbffc1a136a4579a24081bfdb47a953	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8a5ca23b2fc5b1f91404ce217c268559	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
926e3345fad19ad78c0cb43016e42439	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26ab05313b288309ca6bebe1429b2d90	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
eb460cca9bcc59b48ebbdbf3f89c9419	0.0	0.0	0.0	92.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fbad6cf2601a71032a5206c5c28872af	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ec664856ccf1a52e154d5df276f62b59	0.0	0.0	0.0	209.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7c7c0366e55878cf4b0829a17e32776d	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8dec7e31d99d2b4f039c4a508fd8ab1f	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5ed344cb32d43aaba68aeda0c2b7401c	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a0d4bd984502ead3c1c63cc7d23a2f29	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
24f25ccba163bdb809aa9545db15d078	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5be3c1671164575255fce107334fb322	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
86ea27624e6a1fc973785c723363e37b	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26ee47c27423dac33da5f434b892c684	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
310973a28d79061970d4a1700a57c151	0.0	0.0	0.0	61.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b38768429737496ef5d6818540e9dd86	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4b2a86e78bc48793f7a8312cfd59b6ba	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9987d95c95db3eded8d3a862deb64e61	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
514b851121b9208ba9bc2e23e866f34c	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
96d417570cd11c34c475c47935f45657	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d06bdf3ccb87b5ebaa941b32e23c65c0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
83700baba365efb8ed57fb7a6e3bcbf8	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5f3fb4a835af0ec5d73368945ee80528	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
74a1615989e28498e4865cdb9a525ef2	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8800573b6a9bec05c591fdba9d20514f	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d0d5851e1896d1edebb601f479bccf96	0.0	0.0	0.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6a5347f531748e8d2c07672fb5fe25cb	0.0	0.0	0.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3cd445f116226f11dcbda3440dddc7fd	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d63cae18ecec046dc4081e245145a3b1	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d858b46813e1c2035a9cf851171cff8e	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
aa550f4fa0bfd6fd0f113ec53b2e830e	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
15b64c5f913fa6f30243172c91410616	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ead7bb70dfcdb671bd4918b4c2fa0621	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
97a55857bbe15b9cafafa41ef07db4ad	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
451d159e91f6e24ed6ece779fa6d4690	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
178b71cbdb253c8e760bc7759fd7f184	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
83e2f057f85357d767ba2f636f397a05	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4f16e1411df685ca83ec1e5ed43329db	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3e038d653cf06a576499f16d66ea0bb9	0.0	0.0	0.0	99.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bc3f53a2371465fc997193f2e8f953b2	0.0	0.0	0.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d9e9a46ed4ea1467eb376ed8e7ad40c3	0.0	0.0	0.0	881.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b2129928ec9d32c1ce70ddc4c4716c09	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
50a3ef67a7f3772813150aabfdd63459	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4efb45083f6e85c29eeff0c0e4ea18cd	0.0	0.0	0.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d548ecc0862c50d7b383579f632220a8	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ee1fc4323433d14f8c88de3314faa4be	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2b1b6db3e776f80ae6de0119fa1d71cb	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1a144a0c396b6bd521e541238491a43b	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
54487451bd0ed649e933be3dee7cd669	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9f481c71d84bbbbd0190f6db0521cb04	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1da1ec3e8dc9a188a61c1759c5ed2f16	0.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6e322a47418a7e64f0d95fb9a5ab8d7a	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c976539f1c87762b6b4d9c602f469db5	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27b50d7a11d5b27ebf7077e265892a64	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a3137484f9e596d3b7e0e246c73686d0	0.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
eee64aec4aa180e5f0161956261b6e9d	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29c1d9b7861c67e3eb93717218106b99	0.0	0.0	0.0	144.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7a3cd3d0ee9776113a6822037390c305	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1deddf9e0bd21cf39a3abfbc23c2922b	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6e9484d76259ea06e94c6d1f74c4117e	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
361e5f2fd75c88e08940b9e469462028	0.0	0.0	0.0	437.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e03127d7f8cd4e16f731260cbac38796	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
331f5611440d6faa366e29395f1e52d8	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2dc619f296ea9a0792f98bcbc3c308d4	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ac38ba935514ce7a12ddbdb07fc53d78	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7cd68504f14fab7a953d89f569a9c81b	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8073104451ea95e0233991bde5bc5c1c	0.0	0.0	0.0	1228.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e01a13b538480798184b93e3af2fc4b5	0.0	0.0	0.0	68.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ab0b5f58d64bc59c62b1e6b4c14b72b4	0.0	0.0	0.0	52.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
682d907ec1a53b38f8a54de646669793	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b60d2b319b0cb72cdddcc567de4d6ee8	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
92ecd7f30be8059b8ad61c85216ef975	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11122ca0db15e8bc493cd81a8e914a9f	0.0	0.0	0.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0fb340082bbbdc2439b793b4a288e2a3	0.0	0.0	0.0	466.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cc26c07a248fb5e66806484f51693307	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1872c1dc9dab738bb023396ccf57fa8a	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b33bb3373125b26c95c0371665212620	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9e6c4791691163bc6828dfbc4b6db33e	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9449c483a079510bf48368d36efa8c35	0.0	0.0	0.0	554.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4f45ac3dbd2ad70c729e0c7fd01f62ce	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ee855497d22eb72e06c41a4bc3229350	0.0	0.0	0.0	57.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7a42461f596a18021a9ab93db67e6eca	0.0	0.0	0.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4d8e1b04dfa2e7948a24e5adc1283911	0.0	0.0	0.0	320.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f86b772918378d64aea459094fcc6a3d	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
70458f1ae6f173499440e0c5ad93fe89	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c065f18b43132bdc6578e8c62c3f609c	0.0	0.0	0.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6f240ade9d2a36a8165c433bf904eb91	0.0	0.0	0.0	101.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e77a1364ebe03a8b01b8daf9e6026e48	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
